"Data";"Hora (UTC)";"Temp. Ins. (C)";"Temp. Max. (C)";"Temp. Min. (C)";"Umi. Ins. (%)";"Umi. Max. (%)";"Umi. Min. (%)";"Pto Orvalho Ins. (C)";"Pto Orvalho Max. (C)";"Pto Orvalho Min. (C)";"Pressao Ins. (hPa)";"Pressao Max. (hPa)";"Pressao Min. (hPa)";"Vel. Vento (m/s)";"Dir. Vento (m/s)";"Raj. Vento (m/s)";"Radiacao (KJ/m²)";"Chuva (mm)"
"13/09/2025";"1300";"24,1";"24,4";"20,4";"46,0";"57,0";"46,0";"11,9";"12,3";"11,4";"973,4";"973,5";"973,3";"";"";"";"2055,90";"0,0"
"13/09/2025";"1400";"25,8";"26,5";"24,2";"43,0";"47,0";"41,0";"12,1";"12,9";"11,7";"972,9";"973,4";"972,8";"";"";"";"2503,30";"0,0"
"13/09/2025";"1500";"28,0";"28,9";"25,8";"37,0";"43,0";"35,0";"12,1";"12,8";"11,8";"972,2";"973,0";"972,2";"";"";"";"2824,40";"0,0"
"13/09/2025";"1600";"30,5";"30,8";"28,0";"32,0";"37,0";"31,0";"11,8";"12,7";"11,7";"971,1";"972,2";"971,0";"";"";"";"2888,60";"0,0"
"13/09/2025";"1700";"32,4";"32,8";"30,4";"29,0";"32,0";"28,0";"12,1";"12,6";"11,7";"969,8";"971,1";"969,8";"";"";"";"3048,80";"0,0"
"13/09/2025";"1800";"33,4";"33,8";"32,2";"26,0";"29,0";"26,0";"11,6";"12,3";"11,3";"969,1";"969,8";"969,1";"";"";"";"2585,80";"0,0"
"13/09/2025";"1900";"33,5";"34,5";"32,9";"26,0";"27,0";"24,0";"11,1";"11,8";"10,6";"968,5";"969,1";"968,5";"";"";"";"2131,90";"0,0"
"13/09/2025";"2000";"31,9";"33,7";"31,9";"28,0";"28,0";"26,0";"11,4";"11,8";"11,0";"968,8";"968,8";"968,5";"";"";"";"861,00";"0,0"
"13/09/2025";"2100";"31,0";"31,9";"30,8";"30,0";"31,0";"28,0";"11,6";"11,9";"11,0";"969,2";"969,2";"968,8";"";"";"";"121,60";"0,0"
"13/09/2025";"2200";"28,6";"31,1";"28,6";"37,0";"38,0";"30,0";"12,6";"13,4";"11,4";"969,1";"969,2";"968,9";"";"";"";"3,10";"0,0"
"13/09/2025";"2300";"27,7";"28,8";"27,6";"38,0";"38,0";"35,0";"11,9";"12,5";"11,8";"969,6";"969,6";"969,1";"";"";"";"";"0,0"
"14/09/2025";"0000";"27,2";"28,1";"26,7";"38,0";"40,0";"37,0";"11,8";"12,1";"11,7";"970,1";"970,1";"969,6";"";"";"";"";"0,0"
"14/09/2025";"0100";"26,7";"28,4";"26,7";"37,0";"38,0";"35,0";"11,0";"11,8";"11,0";"970,4";"970,5";"970,1";"";"";"";"";"0,0"
"14/09/2025";"0200";"25,1";"26,8";"25,1";"41,0";"41,0";"37,0";"10,8";"11,1";"10,8";"970,9";"970,9";"970,4";"";"";"";"";"0,0"
"14/09/2025";"0300";"23,8";"25,1";"23,8";"44,0";"44,0";"41,0";"10,9";"10,9";"10,8";"970,9";"971,0";"970,9";"";"";"";"";"0,0"
"14/09/2025";"0400";"22,4";"23,8";"22,4";"49,0";"49,0";"44,0";"11,2";"11,3";"10,9";"970,8";"971,0";"970,8";"";"";"";"";"0,0"
"14/09/2025";"0500";"21,0";"22,4";"21,0";"54,0";"54,0";"49,0";"11,4";"11,5";"11,2";"970,8";"970,9";"970,7";"";"";"";"";"0,0"
"14/09/2025";"0600";"19,6";"21,0";"19,6";"59,0";"59,0";"55,0";"11,5";"11,5";"11,4";"971,2";"971,2";"970,8";"";"";"";"";"0,0"
"14/09/2025";"0700";"18,5";"19,6";"18,5";"64,0";"64,0";"59,0";"11,5";"11,5";"11,4";"971,4";"971,4";"971,2";"";"";"";"";"0,0"
"14/09/2025";"0800";"17,4";"18,6";"17,4";"68,0";"68,0";"63,0";"11,3";"11,5";"11,3";"971,9";"971,9";"971,4";"";"";"";"";"0,0"
